CustomerID,DateOfLastPurchase,DateOfFirstPurchase,NumberOfOrders,TotalValueOfOrders,DaysActive,DateDiffFirstToPresentDay,DaysPerOrder,AverageOrderValue,RecencyRanking,FrequencyRanking,MonetaryRanking,RFM_ID,Customer_Type
13827,2011-10-13 12:38:00 UTC,2011-07-19 15:38:00 UTC,3,412.05,86,136,45.333333333333336,137.35,2,2,2,222,Customer needing attention
13828,2011-11-17 16:02:00 UTC,2011-11-17 16:02:00 UTC,1,209.49,1,15,15,209.49,1,3,3,133,Recent or promising customer
13831,2011-11-23 15:41:00 UTC,2010-12-05 12:13:00 UTC,6,2202.99,354,362,60.333333333333336,367.16499999999996,1,1,1,111,Top customer
13832,2011-11-20 15:36:00 UTC,2011-11-20 15:36:00 UTC,1,52.2,1,12,12,52.2,1,3,3,133,Recent or promising customer
13833,2011-07-03 13:27:00 UTC,2011-07-03 13:27:00 UTC,1,384.8,1,152,152,384.8,3,3,2,332,Lost
13835,2011-11-14 15:37:00 UTC,2011-05-08 15:22:00 UTC,4,834.57,191,208,52,208.6425,1,1,2,112,Top customer
13837,2011-05-12 12:10:00 UTC,2011-01-26 12:15:00 UTC,2,271.24,106,310,155,135.62,3,2,3,323,On the way out
13838,2011-08-14 10:52:00 UTC,2010-12-05 10:45:00 UTC,3,479.59,253,362,120.66666666666667,159.86333333333332,3,2,2,322,On the way out
13841,2011-04-01 12:10:00 UTC,2011-04-01 12:10:00 UTC,1,85,1,245,245,85,3,3,3,333,Lost
13842,2011-10-12 10:51:00 UTC,2010-12-08 10:39:00 UTC,9,3385.62,309,359,39.888888888888886,376.18,2,1,1,211,Top customer
13844,2011-11-28 13:21:00 UTC,2011-11-28 13:21:00 UTC,1,361.62,1,4,4,361.62,1,3,3,133,Recent or promising customer
13845,2011-10-06 08:25:00 UTC,2011-10-06 08:25:00 UTC,1,312.98,1,57,57,312.98,2,3,3,233,Customer needing attention
13846,2011-11-15 12:07:00 UTC,2010-12-14 16:07:00 UTC,3,865.06,336,353,117.66666666666667,288.3533333333333,1,2,2,122,Potentially loyal customer
13848,2011-09-08 12:58:00 UTC,2010-12-08 15:10:00 UTC,3,1255,274,359,119.66666666666667,418.33333333333331,2,2,1,221,Must not lose
13849,2011-10-19 10:59:00 UTC,2011-06-22 10:11:00 UTC,2,1537.95,120,163,81.5,768.975,2,2,1,221,Must not lose
13850,2011-08-02 14:04:00 UTC,2011-08-02 14:04:00 UTC,1,1595.48,1,122,122,1595.48,3,3,1,331,Lost
13851,2011-09-05 12:36:00 UTC,2011-02-24 17:18:00 UTC,3,2651.46,193,281,93.666666666666671,883.82,2,2,1,221,Must not lose
13853,2011-10-13 14:18:00 UTC,2011-10-13 14:18:00 UTC,1,1090.14,1,50,50,1090.14,2,3,2,232,Customer needing attention
13854,2011-12-01 09:06:00 UTC,2010-12-09 10:48:00 UTC,25,8109.52,357,358,14.32,324.3808,1,1,1,111,Top customer
13856,2011-06-24 10:03:00 UTC,2011-05-20 13:13:00 UTC,3,388.5,35,196,65.333333333333329,129.5,3,2,2,322,On the way out
13858,2011-10-13 16:17:00 UTC,2011-10-13 16:17:00 UTC,1,216.17,1,50,50,216.17,2,3,3,233,Customer needing attention
13859,2011-01-17 16:14:00 UTC,2011-01-17 16:14:00 UTC,1,201.16,1,319,319,201.16,3,3,3,333,Lost
13860,2011-11-25 13:42:00 UTC,2011-09-14 09:27:00 UTC,4,926.45,73,79,19.75,231.6125,1,1,2,112,Top customer
13862,2011-11-21 16:24:00 UTC,2011-01-11 15:13:00 UTC,8,2209.36,315,325,40.625,276.17,1,1,1,111,Top customer
13863,2011-04-06 10:20:00 UTC,2011-04-06 10:20:00 UTC,1,305.78,1,240,240,305.78,3,3,3,333,Lost
13865,2011-10-12 13:31:00 UTC,2011-02-23 12:04:00 UTC,4,501.56,232,282,70.5,125.39,2,1,2,212,Must not lose
13866,2011-09-26 14:54:00 UTC,2011-09-26 14:54:00 UTC,1,145.67,1,67,67,145.67,2,3,3,233,Customer needing attention
13867,2011-11-08 15:48:00 UTC,2011-05-05 17:28:00 UTC,3,1015.29,187,211,70.333333333333329,338.43,1,2,2,122,Potentially loyal customer
13868,2011-11-01 12:45:00 UTC,2011-11-01 12:45:00 UTC,1,507.54,1,31,31,507.54,2,3,2,232,Customer needing attention
13869,2011-08-08 13:53:00 UTC,2010-12-17 15:14:00 UTC,4,3104.95,234,350,87.5,776.2375,3,1,1,311,Must not lose
13870,2011-10-30 16:11:00 UTC,2011-02-25 09:09:00 UTC,7,2618.19,248,280,40,374.02714285714285,2,1,1,211,Top customer
13871,2011-11-17 10:49:00 UTC,2011-02-04 09:30:00 UTC,13,6403.25,287,301,23.153846153846153,492.55769230769232,1,1,1,111,Top customer
13873,2011-08-12 10:08:00 UTC,2011-02-03 09:37:00 UTC,3,389.6,191,302,100.66666666666667,129.86666666666667,3,2,2,322,On the way out
13874,2010-12-16 18:20:00 UTC,2010-12-16 18:20:00 UTC,1,540.45,1,351,351,540.45,3,3,2,332,Lost
13875,2011-10-17 09:36:00 UTC,2011-02-11 15:39:00 UTC,5,1786.79,248,294,58.8,357.358,2,1,1,211,Top customer
13876,2011-10-07 10:22:00 UTC,2011-10-07 10:22:00 UTC,1,122.7,1,56,56,122.7,2,3,3,233,Customer needing attention
13877,2011-09-14 15:49:00 UTC,2011-09-14 15:49:00 UTC,1,117.24,1,79,79,117.24,2,3,3,233,Customer needing attention
13878,2011-10-16 12:19:00 UTC,2011-10-16 12:19:00 UTC,1,1281.53,1,47,47,1281.53,2,3,1,231,Must not lose
13880,2011-11-18 13:44:00 UTC,2010-12-07 14:00:00 UTC,13,3219.77,346,360,27.692307692307693,247.67461538461538,1,1,1,111,Top customer
13881,2011-11-28 15:10:00 UTC,2011-02-01 10:14:00 UTC,19,16590.4,301,304,16,873.17894736842118,1,1,1,111,Top customer
13882,2011-11-28 13:08:00 UTC,2011-10-06 15:28:00 UTC,4,998.05,53,57,14.25,249.5125,1,1,2,112,Top customer
13883,2011-11-29 10:45:00 UTC,2011-03-31 17:17:00 UTC,5,2674.48,243,246,49.2,534.896,1,1,1,111,Top customer
13884,2011-09-11 13:58:00 UTC,2011-03-01 13:40:00 UTC,4,540.5,195,276,69,135.125,2,1,2,212,Must not lose
13885,2011-06-03 15:07:00 UTC,2011-05-23 08:52:00 UTC,2,506.8,12,193,96.5,253.4,3,2,2,322,On the way out
13886,2011-09-29 13:17:00 UTC,2011-09-29 13:17:00 UTC,1,243.56,1,64,64,243.56,2,3,3,233,Customer needing attention
13887,2011-05-19 17:22:00 UTC,2011-05-19 17:22:00 UTC,1,349.55,1,197,197,349.55,3,3,3,333,Lost
13888,2011-08-12 10:13:00 UTC,2011-05-05 14:41:00 UTC,2,605.63,99,211,105.5,302.815,3,2,2,322,On the way out
13889,2011-09-08 09:13:00 UTC,2011-09-08 09:13:00 UTC,1,416.9,1,85,85,416.9,2,3,2,232,Customer needing attention
13890,2011-12-01 12:11:00 UTC,2010-12-16 09:31:00 UTC,8,1522.06,351,351,43.875,190.2575,1,1,1,111,Top customer
13892,2011-11-13 11:50:00 UTC,2011-04-07 12:04:00 UTC,4,632.97,220,239,59.75,158.2425,1,1,2,112,Top customer
13893,2011-02-15 11:30:00 UTC,2011-02-15 11:30:00 UTC,1,821.1,1,290,290,821.1,3,3,2,332,Lost
13894,2011-11-16 09:44:00 UTC,2011-02-02 12:54:00 UTC,3,564.62,287,303,101,188.20666666666668,1,2,2,122,Potentially loyal customer
13895,2011-11-11 16:57:00 UTC,2011-06-28 10:17:00 UTC,4,2593.07,137,157,39.25,648.2675,1,1,1,111,Top customer
13897,2011-10-20 14:30:00 UTC,2011-10-20 14:30:00 UTC,1,311.16,1,43,43,311.16,2,3,3,233,Customer needing attention
13898,2011-01-18 10:28:00 UTC,2011-01-18 10:28:00 UTC,1,155.93,1,318,318,155.93,3,3,3,333,Lost
13899,2011-11-23 13:40:00 UTC,2011-03-10 09:30:00 UTC,2,388.52,259,267,133.5,194.26,1,2,2,122,Potentially loyal customer
13900,2011-06-09 19:26:00 UTC,2011-03-22 10:13:00 UTC,3,740.95,80,255,85,246.98333333333335,3,2,2,322,On the way out
13901,2011-09-28 14:48:00 UTC,2011-01-25 09:01:00 UTC,5,2867.2,247,311,62.2,573.43999999999994,2,1,1,211,Top customer
13904,2011-11-02 13:41:00 UTC,2011-02-18 11:18:00 UTC,2,332.64,258,287,143.5,166.32,2,2,3,223,Customer needing attention
13908,2011-09-21 11:49:00 UTC,2011-03-08 12:04:00 UTC,4,2369.55,197,269,67.25,592.3875,2,1,1,211,Top customer
13911,2011-10-13 15:43:00 UTC,2011-02-04 14:46:00 UTC,9,2580.91,252,301,33.444444444444443,286.76777777777778,2,1,1,211,Top customer
13914,2011-11-28 10:35:00 UTC,2011-11-03 16:28:00 UTC,2,626.45,25,29,14.5,313.225,1,2,2,122,Potentially loyal customer
13917,2011-10-21 09:56:00 UTC,2011-06-01 12:46:00 UTC,2,272.04,142,184,92,136.02,2,2,3,223,Customer needing attention
13918,2011-10-21 12:25:00 UTC,2011-03-31 18:05:00 UTC,2,1212.84,204,246,123,606.42,2,2,1,221,Must not lose
13919,2011-10-11 14:24:00 UTC,2011-08-10 10:15:00 UTC,2,384.81,63,114,57,192.405,2,2,2,222,Customer needing attention
13922,2010-12-23 10:38:00 UTC,2010-12-23 10:38:00 UTC,1,172.25,1,344,344,172.25,3,3,3,333,Lost
13923,2011-10-17 12:33:00 UTC,2011-10-17 12:33:00 UTC,1,351.13,1,46,46,351.13,2,3,3,233,Customer needing attention
13924,2011-11-22 11:28:00 UTC,2011-09-28 15:07:00 UTC,5,1536.45,55,65,13,307.29,1,1,1,111,Top customer
13925,2011-09-08 12:47:00 UTC,2011-07-28 12:09:00 UTC,4,678.25,43,127,31.75,169.5625,2,1,2,212,Must not lose
13926,2011-11-16 13:16:00 UTC,2011-11-16 13:16:00 UTC,1,223.85,1,16,16,223.85,1,3,3,133,Recent or promising customer
13927,2011-09-26 12:00:00 UTC,2011-09-26 12:00:00 UTC,1,348.99,1,67,67,348.99,2,3,3,233,Customer needing attention
13928,2011-11-29 10:33:00 UTC,2011-07-29 15:59:00 UTC,4,464.57,123,126,31.5,116.1425,1,1,2,112,Top customer
13929,2011-06-23 15:26:00 UTC,2011-01-17 15:11:00 UTC,2,842.65,158,319,159.5,421.325,3,2,2,322,On the way out
13930,2011-10-13 09:45:00 UTC,2011-07-26 11:00:00 UTC,2,337.34,79,129,64.5,168.67,2,2,3,223,Customer needing attention
13931,2011-09-05 10:12:00 UTC,2011-03-04 08:43:00 UTC,2,1237.53,186,273,136.5,618.765,2,2,1,221,Must not lose
13932,2011-02-18 12:02:00 UTC,2011-02-18 12:02:00 UTC,1,307.4,1,287,287,307.4,3,3,3,333,Lost
13933,2011-08-22 14:03:00 UTC,2011-07-14 13:35:00 UTC,2,608.79,40,141,70.5,304.395,3,2,2,322,On the way out
13934,2011-03-21 08:39:00 UTC,2011-03-21 08:39:00 UTC,1,922.1,1,256,256,922.1,3,3,2,332,Lost
13936,2011-06-13 08:47:00 UTC,2011-06-13 08:47:00 UTC,1,376.58,1,172,172,376.58,3,3,3,333,Lost
13937,2011-06-23 16:35:00 UTC,2011-06-23 16:35:00 UTC,1,158.85,1,162,162,158.85,3,3,3,333,Lost
13938,2011-11-04 14:37:00 UTC,2011-11-04 14:37:00 UTC,1,71.66,1,28,28,71.66,2,3,3,233,Customer needing attention
13939,2011-11-16 13:33:00 UTC,2011-02-01 11:30:00 UTC,3,568.55,289,304,101.33333333333333,189.51666666666665,1,2,2,122,Potentially loyal customer
13940,2011-11-22 15:15:00 UTC,2011-07-18 16:05:00 UTC,4,839.14,127,137,34.25,209.785,1,1,2,112,Top customer
13941,2011-11-18 09:43:00 UTC,2010-12-02 10:17:00 UTC,5,5112.96,351,365,73,1022.592,1,1,1,111,Top customer
13946,2011-09-21 13:33:00 UTC,2011-03-17 10:02:00 UTC,3,561.57,189,260,86.666666666666671,187.19000000000003,2,2,2,222,Customer needing attention
13947,2011-10-05 14:42:00 UTC,2011-10-05 14:42:00 UTC,1,90.6,1,58,58,90.6,2,3,3,233,Customer needing attention
13948,2010-12-14 10:18:00 UTC,2010-12-14 10:18:00 UTC,1,102,1,353,353,102,3,3,3,333,Lost
13949,2011-11-15 11:30:00 UTC,2011-09-06 11:55:00 UTC,5,1909.09,70,87,17.4,381.818,1,1,1,111,Top customer
13950,2011-11-28 14:44:00 UTC,2011-04-07 11:29:00 UTC,4,745.06,236,239,59.75,186.265,1,1,2,112,Top customer
13951,2011-06-16 16:43:00 UTC,2011-02-18 15:21:00 UTC,3,674.45,119,287,95.666666666666671,224.81666666666669,3,2,2,322,On the way out
13952,2011-05-06 09:00:00 UTC,2011-04-15 09:27:00 UTC,2,3251.07,21,231,115.5,1625.535,3,2,1,321,Must not lose
13953,2011-10-18 10:55:00 UTC,2010-12-22 10:29:00 UTC,6,3104.36,301,345,57.5,517.39333333333332,2,1,1,211,Top customer
13954,2011-09-30 10:52:00 UTC,2011-09-30 10:52:00 UTC,1,227.41,1,63,63,227.41,2,3,3,233,Customer needing attention
13955,2011-07-08 17:19:00 UTC,2011-02-07 12:24:00 UTC,2,322.96,152,298,149,161.48,3,2,3,323,On the way out
13956,2011-10-16 15:56:00 UTC,2011-03-13 12:51:00 UTC,4,869.92,218,264,66,217.48,2,1,2,212,Must not lose
13959,2011-09-21 15:06:00 UTC,2010-12-12 13:56:00 UTC,3,598.2,284,355,118.33333333333333,199.4,2,2,2,222,Customer needing attention
13960,2011-11-18 15:27:00 UTC,2011-09-29 12:39:00 UTC,2,230.22,51,64,32,115.11,1,2,3,123,Recent or promising customer
13962,2011-11-18 08:47:00 UTC,2011-04-08 11:21:00 UTC,2,169.55,224,238,119,84.775,1,2,3,123,Recent or promising customer
13963,2011-02-04 14:43:00 UTC,2010-12-07 09:21:00 UTC,4,664.54,60,360,90,166.135,3,1,2,312,On the way out
13967,2011-07-17 12:02:00 UTC,2011-07-17 12:02:00 UTC,1,80.7,1,138,138,80.7,3,3,3,333,Lost
13969,2011-12-01 14:38:00 UTC,2010-12-09 19:32:00 UTC,17,9033.83,357,358,21.058823529411764,531.40176470588233,1,1,1,111,Top customer
13971,2011-11-21 12:06:00 UTC,2011-02-27 12:27:00 UTC,8,2758.26,267,278,34.75,344.7825,1,1,1,111,Top customer
13972,2011-09-30 11:54:00 UTC,2011-05-22 11:34:00 UTC,2,190.25,132,194,97,95.125,2,2,3,223,Customer needing attention
13973,2011-02-25 15:21:00 UTC,2011-02-25 15:21:00 UTC,1,264.7,1,280,280,264.7,3,3,3,333,Lost
13974,2011-10-21 14:41:00 UTC,2011-10-21 14:41:00 UTC,1,413.59,1,42,42,413.59,2,3,2,232,Customer needing attention
13975,2011-11-08 13:19:00 UTC,2011-03-08 12:19:00 UTC,6,2526.28,246,269,44.833333333333336,421.04666666666668,1,1,1,111,Top customer
13976,2011-05-17 09:13:00 UTC,2011-05-17 09:13:00 UTC,1,357.98,1,199,199,357.98,3,3,3,333,Lost
13978,2011-11-25 11:36:00 UTC,2011-10-25 15:04:00 UTC,2,196.79,31,38,19,98.395,1,2,3,123,Recent or promising customer
13979,2011-09-27 13:32:00 UTC,2011-09-27 13:32:00 UTC,1,869.87,1,66,66,869.87,2,3,2,232,Customer needing attention
13980,2011-10-10 13:34:00 UTC,2011-10-10 13:34:00 UTC,1,200.14,1,53,53,200.14,2,3,3,233,Customer needing attention
13982,2011-10-31 16:24:00 UTC,2010-12-09 13:57:00 UTC,4,1871.81,327,358,89.5,467.9525,2,1,1,211,Top customer
13983,2011-11-10 11:06:00 UTC,2010-12-08 10:38:00 UTC,12,2603.43,338,359,29.916666666666668,216.9525,1,1,1,111,Top customer
13984,2011-11-13 12:38:00 UTC,2010-12-08 15:58:00 UTC,5,920.51,340,359,71.8,184.102,1,1,2,112,Top customer
13985,2011-11-25 10:02:00 UTC,2011-03-20 13:48:00 UTC,14,6912.57,250,257,18.357142857142858,493.755,1,1,1,111,Top customer
13986,2011-11-22 15:00:00 UTC,2011-11-22 15:00:00 UTC,1,320.46,1,10,10,320.46,1,3,3,133,Recent or promising customer
13988,2011-11-20 10:15:00 UTC,2011-03-30 11:48:00 UTC,6,4147.96,235,247,41.166666666666664,691.32666666666671,1,1,1,111,Top customer
13989,2011-10-05 09:47:00 UTC,2011-04-14 15:39:00 UTC,2,1266.08,174,232,116,633.04,2,2,1,221,Must not lose
13990,2011-05-10 15:19:00 UTC,2011-05-10 15:19:00 UTC,1,311.3,1,206,206,311.3,3,3,3,333,Lost
13991,2011-11-27 16:18:00 UTC,2011-07-19 12:58:00 UTC,6,855.97,132,136,22.666666666666668,142.66166666666666,1,1,2,112,Top customer
13992,2011-11-09 15:23:00 UTC,2011-11-09 15:23:00 UTC,1,76.8,1,23,23,76.8,1,3,3,133,Recent or promising customer
13993,2011-10-28 09:06:00 UTC,2011-01-13 10:43:00 UTC,9,3466.36,288,323,35.888888888888886,385.15111111111111,2,1,1,211,Top customer
13994,2011-10-31 11:10:00 UTC,2011-07-14 18:28:00 UTC,5,2197.04,109,141,28.2,439.408,2,1,1,211,Top customer
13995,2011-11-24 14:22:00 UTC,2011-04-08 08:20:00 UTC,5,1393.69,231,238,47.6,278.738,1,1,1,111,Top customer
13999,2011-11-29 13:40:00 UTC,2010-12-13 11:23:00 UTC,12,3901.81,352,354,29.5,325.15083333333331,1,1,1,111,Top customer
14000,2011-05-12 16:50:00 UTC,2011-05-12 16:50:00 UTC,1,635.66,1,204,204,635.66,3,3,2,332,Lost
14001,2011-10-25 10:31:00 UTC,2010-12-01 12:58:00 UTC,3,2043.08,328,366,122,681.02666666666664,2,2,1,221,Must not lose
14002,2011-07-28 15:55:00 UTC,2011-07-06 14:59:00 UTC,2,529.73,23,149,74.5,264.865,3,2,2,322,On the way out
14004,2011-10-27 14:40:00 UTC,2011-02-24 09:28:00 UTC,7,4582.64,246,281,40.142857142857146,654.66285714285721,2,1,1,211,Top customer
14005,2011-11-30 12:41:00 UTC,2011-05-08 10:33:00 UTC,5,2874.72,207,208,41.6,574.944,1,1,1,111,Top customer
14006,2011-08-16 09:39:00 UTC,2011-01-31 15:11:00 UTC,3,962.19,197,305,101.66666666666667,320.73,3,2,2,322,On the way out
14009,2011-05-25 15:47:00 UTC,2011-05-18 13:00:00 UTC,2,695.61,8,198,99,347.805,3,2,2,322,On the way out
14012,2011-03-07 12:26:00 UTC,2011-03-07 12:26:00 UTC,1,328.8,1,270,270,328.8,3,3,3,333,Lost
14013,2011-08-21 15:01:00 UTC,2011-03-09 08:59:00 UTC,3,473.02,166,268,89.333333333333329,157.67333333333332,3,2,2,322,On the way out
14014,2011-09-23 13:18:00 UTC,2011-09-23 13:18:00 UTC,1,505.18,1,70,70,505.18,2,3,2,232,Customer needing attention
14015,2011-10-18 10:02:00 UTC,2011-10-18 10:02:00 UTC,1,917.34,1,45,45,917.34,2,3,2,232,Customer needing attention
14016,2011-07-01 11:29:00 UTC,2010-12-17 14:21:00 UTC,4,4341.21,196,350,87.5,1085.3025,3,1,1,311,Must not lose
14019,2011-10-24 10:13:00 UTC,2011-07-24 15:39:00 UTC,3,1421.61,92,131,43.666666666666664,473.86999999999995,2,2,1,221,Must not lose
14020,2011-11-23 09:22:00 UTC,2011-09-12 15:32:00 UTC,2,642.8,72,81,40.5,321.4,1,2,2,122,Potentially loyal customer
14021,2011-07-07 15:46:00 UTC,2011-03-28 15:10:00 UTC,3,631.9,102,249,83,210.63333333333333,3,2,2,322,On the way out
14022,2011-04-28 14:39:00 UTC,2011-04-28 14:39:00 UTC,1,440,1,218,218,440,3,3,2,332,Lost
14023,2011-04-03 15:50:00 UTC,2011-04-03 15:50:00 UTC,1,273.14,1,243,243,273.14,3,3,3,333,Lost
14024,2011-08-10 11:30:00 UTC,2011-08-07 13:31:00 UTC,2,327.7,3,117,58.5,163.85,3,2,3,323,On the way out
14027,2011-10-10 09:01:00 UTC,2011-10-10 09:01:00 UTC,1,104.82,1,53,53,104.82,2,3,3,233,Customer needing attention
14029,2011-10-07 14:46:00 UTC,2011-07-18 16:57:00 UTC,2,467.66,81,137,68.5,233.83,2,2,2,222,Customer needing attention
14030,2011-11-21 16:48:00 UTC,2010-12-08 16:11:00 UTC,8,2360.09,349,359,44.875,295.01125,1,1,1,111,Top customer
14031,2011-11-18 17:06:00 UTC,2010-12-02 16:34:00 UTC,18,16779.74,352,365,20.277777777777779,932.20777777777789,1,1,1,111,Top customer
14032,2011-11-23 16:24:00 UTC,2010-12-08 10:53:00 UTC,10,2792.47,351,359,35.9,279.24699999999996,1,1,1,111,Top customer
14034,2011-11-17 14:02:00 UTC,2011-07-05 13:06:00 UTC,3,651.82,136,150,50,217.27333333333334,1,2,2,122,Potentially loyal customer
14035,2011-11-11 10:03:00 UTC,2011-02-15 12:48:00 UTC,5,1428.02,269,290,58,285.604,1,1,1,111,Top customer
14036,2011-02-28 09:26:00 UTC,2011-02-28 09:26:00 UTC,1,626.65,1,277,277,626.65,3,3,2,332,Lost
14037,2011-06-16 13:57:00 UTC,2010-12-10 11:39:00 UTC,2,147.2,189,357,178.5,73.6,3,2,3,323,On the way out
14038,2011-09-22 13:37:00 UTC,2011-05-16 14:05:00 UTC,3,1560.38,129,200,66.666666666666671,520.12666666666667,2,2,1,221,Must not lose
14039,2011-11-06 13:48:00 UTC,2011-11-06 13:48:00 UTC,1,152.2,1,26,26,152.2,2,3,3,233,Customer needing attention
14040,2011-10-30 12:42:00 UTC,2011-01-12 14:57:00 UTC,12,3614.92,291,324,27,301.24333333333334,2,1,1,211,Top customer
14041,2011-03-18 13:25:00 UTC,2011-03-18 13:25:00 UTC,1,141.41,1,259,259,141.41,3,3,3,333,Lost
14044,2011-11-13 12:05:00 UTC,2011-02-03 11:39:00 UTC,4,652.82,284,302,75.5,163.205,1,1,2,112,Top customer
14045,2011-08-22 15:27:00 UTC,2010-12-01 11:32:00 UTC,4,1659.75,265,366,91.5,414.9375,3,1,1,311,Must not lose
14046,2011-02-28 14:48:00 UTC,2011-02-28 14:48:00 UTC,1,154.99,1,277,277,154.99,3,3,3,333,Lost
14047,2011-12-01 11:43:00 UTC,2010-12-02 10:09:00 UTC,5,1308.61,365,365,73,261.722,1,1,1,111,Top customer
14048,2011-02-07 14:53:00 UTC,2011-02-07 14:53:00 UTC,1,409.93,1,298,298,409.93,3,3,2,332,Lost
14049,2011-11-23 12:20:00 UTC,2011-01-26 11:27:00 UTC,4,5681.72,302,310,77.5,1420.43,1,1,1,111,Top customer
14050,2011-11-08 10:00:00 UTC,2011-08-25 13:46:00 UTC,2,746.36,75,99,49.5,373.18,1,2,2,122,Potentially loyal customer
14051,2011-12-01 13:27:00 UTC,2010-12-08 12:49:00 UTC,22,14406.49,359,359,16.318181818181817,654.84045454545458,1,1,1,111,Top customer
14052,2011-11-20 12:30:00 UTC,2011-11-20 12:30:00 UTC,1,225.36,1,12,12,225.36,1,3,3,133,Recent or promising customer
14053,2011-08-07 14:27:00 UTC,2011-07-03 12:21:00 UTC,2,260.25,36,152,76,130.125,3,2,3,323,On the way out
14054,2011-10-05 15:49:00 UTC,2011-10-05 15:49:00 UTC,1,92.46,1,58,58,92.46,2,3,3,233,Customer needing attention
14055,2011-08-25 15:04:00 UTC,2011-08-25 15:04:00 UTC,1,725.64,1,99,99,725.64,3,3,2,332,Lost
14056,2011-11-24 13:25:00 UTC,2011-02-28 15:19:00 UTC,22,7789.63,269,277,12.590909090909092,354.0740909090909,1,1,1,111,Top customer
14057,2011-11-16 10:32:00 UTC,2010-12-14 12:11:00 UTC,17,6217.96,337,353,20.764705882352942,365.76235294117646,1,1,1,111,Top customer
14059,2011-03-18 10:06:00 UTC,2011-03-18 10:06:00 UTC,1,183.6,1,259,259,183.6,3,3,3,333,Lost
14060,2011-11-17 12:59:00 UTC,2010-12-02 12:11:00 UTC,18,5842.94,351,365,20.277777777777779,324.60777777777776,1,1,1,111,Top customer
14062,2011-11-30 10:04:00 UTC,2010-12-10 15:56:00 UTC,12,10464.85,355,357,29.75,872.07083333333333,1,1,1,111,Top customer
14064,2011-11-10 13:14:00 UTC,2011-03-10 12:59:00 UTC,5,1353.74,246,267,53.4,270.748,1,1,1,111,Top customer
14066,2011-03-18 12:21:00 UTC,2011-03-18 12:21:00 UTC,1,152.55,1,259,259,152.55,3,3,3,333,Lost
14067,2011-10-07 10:21:00 UTC,2011-09-04 12:00:00 UTC,2,374.7,33,89,44.5,187.35,2,2,3,223,Customer needing attention
14068,2011-01-23 16:02:00 UTC,2011-01-23 16:02:00 UTC,1,265.85,1,313,313,265.85,3,3,3,333,Lost
14071,2011-11-20 14:07:00 UTC,2011-03-20 11:33:00 UTC,6,1284.24,246,257,42.833333333333336,214.04,1,1,1,111,Top customer
14073,2011-11-07 15:49:00 UTC,2011-11-07 15:49:00 UTC,1,151.04,1,25,25,151.04,1,3,3,133,Recent or promising customer
14075,2011-11-20 12:32:00 UTC,2011-03-23 16:35:00 UTC,2,625.48,242,254,127,312.74,1,2,2,122,Potentially loyal customer
14076,2011-08-02 15:19:00 UTC,2011-08-02 15:19:00 UTC,1,122.47,1,122,122,122.47,3,3,3,333,Lost
14077,2011-10-30 12:35:00 UTC,2011-03-10 15:52:00 UTC,5,499.42,234,267,53.4,99.884,2,1,2,212,Must not lose
14078,2011-08-30 12:16:00 UTC,2010-12-01 12:54:00 UTC,6,1049.37,272,366,61,174.89499999999998,2,1,2,212,Must not lose
14079,2011-08-07 12:10:00 UTC,2011-08-07 12:10:00 UTC,1,375.1,1,117,117,375.1,3,3,3,333,Lost
14080,2011-11-07 11:09:00 UTC,2011-11-07 11:09:00 UTC,1,45.6,1,25,25,45.6,2,3,3,233,Customer needing attention
14081,2011-02-10 16:17:00 UTC,2010-12-05 15:47:00 UTC,2,934.52,68,362,181,467.26,3,2,2,322,On the way out
14082,2010-12-10 11:02:00 UTC,2010-12-10 11:02:00 UTC,1,182.25,1,357,357,182.25,3,3,3,333,Lost
14083,2011-08-05 14:31:00 UTC,2010-12-03 12:24:00 UTC,7,548.92,246,364,52,78.417142857142849,3,1,2,312,On the way out
14085,2011-11-30 16:54:00 UTC,2010-12-06 12:39:00 UTC,15,3817.55,360,361,24.066666666666666,254.50333333333336,1,1,1,111,Top customer
14088,2011-11-29 16:16:00 UTC,2011-01-21 13:07:00 UTC,13,50491.81,313,315,24.23076923076923,3883.9853846153846,1,1,1,111,Top customer
14089,2011-10-14 10:38:00 UTC,2011-10-14 10:38:00 UTC,1,161,1,49,49,161,2,3,3,233,Customer needing attention
14090,2011-01-19 10:51:00 UTC,2011-01-19 10:51:00 UTC,1,76.32,1,317,317,76.32,3,3,3,333,Lost
14092,2011-11-16 12:08:00 UTC,2010-12-16 15:47:00 UTC,12,3722.45,335,351,29.25,310.20416666666665,1,1,1,111,Top customer
14093,2011-11-27 16:27:00 UTC,2011-11-27 16:27:00 UTC,1,442.85,1,5,5,442.85,1,3,2,132,Potentially loyal customer
14096,2011-11-28 15:54:00 UTC,2011-08-30 10:49:00 UTC,16,56228.81,91,94,5.875,3514.300625,1,1,1,111,Top customer
14098,2011-11-03 10:13:00 UTC,2011-11-03 10:13:00 UTC,1,147.35,1,29,29,147.35,2,3,3,233,Customer needing attention
14099,2011-11-23 13:53:00 UTC,2010-12-20 11:14:00 UTC,11,3104.17,339,347,31.545454545454547,282.19727272727272,1,1,1,111,Top customer
14100,2011-07-25 11:01:00 UTC,2011-07-25 11:01:00 UTC,1,194.9,1,130,130,194.9,3,3,3,333,Lost
14101,2011-09-27 12:28:00 UTC,2011-01-17 13:09:00 UTC,6,5976.79,253,319,53.166666666666664,996.13166666666666,2,1,1,211,Top customer
